001419,2/15/2019,13.4,2
001419,3/1/2019,88,1
001419,3/1/2019,7.92,2
001419,3/15/2019,80,1
001419,3/15/2019,19.95,2
001419,3/29/2019,80,1
001419,3/29/2019,9.85,2
001419,4/12/2019,80,1
001419,4/12/2019,19.3,2
001419,4/26/2019,80,1
001419,4/26/2019,9.22,2
001419,5/10/2019,80,1
001419,5/10/2019,14.07,2
001419,5/24/2019,80,1
001419,5/24/2019,24,2
001419,6/7/2019,87.57,1
001419,6/7/2019,0,2
001419,6/21/2019,80,1
001419,6/21/2019,13.77,2
001419,7/5/2019,80,1
001419,7/5/2019,15.43,2
001419,7/19/2019,80,1
001419,7/19/2019,7.42,2
001419,8/2/2019,80,1
001419,8/2/2019,12,2
001419,8/16/2019,80,1
001419,8/16/2019,3.52,2
001419,8/30/2019,80,1
001419,8/30/2019,7.12,2
001419,9/13/2019,82.85,1
001419,9/13/2019,6.67,2
001419,9/27/2019,80,1
001419,9/27/2019,3.32,2
001419,10/11/2019,80,1
001419,10/11/2019,6.88,2
002145,1/4/2019,56.57,1
002145,1/4/2019,2.68,2
002145,1/18/2019,81.97,1
002145,1/18/2019,2.75,2
002145,2/1/2019,80,1
002145,2/1/2019,4.23,2
002145,2/15/2019,80,1
002145,2/15/2019,7.77,2
002145,3/1/2019,80,1
002145,3/1/2019,0,2
002145,3/15/2019,80,1
002145,3/15/2019,0.57,2
002145,3/29/2019,80,1
002145,3/29/2019,2.43,2
002145,4/12/2019,81.48,1
002145,4/12/2019,2.7,2
002145,4/26/2019,80,1
002145,4/26/2019,3.08,2
002145,5/10/2019,80,1
002145,5/10/2019,5.33,2
002145,5/24/2019,80,1
002145,5/24/2019,11.32,2
002145,6/7/2019,81.8,1
002145,6/7/2019,4.78,2
002145,6/21/2019,80,1
002145,6/21/2019,17.4,2
002145,7/5/2019,80,1
002145,7/5/2019,19.77,2
002145,7/19/2019,86.87,1
002145,7/19/2019,0,2
002145,8/2/2019,76.88,1
002145,8/2/2019,8.4,2
002145,8/16/2019,79.95,1
002145,8/16/2019,0.25,2
002145,8/30/2019,80,1
002145,8/30/2019,13.83,2
002145,9/13/2019,82.88,1
002145,9/13/2019,3.77,2
002145,9/27/2019,80,1
002145,9/27/2019,0,2
002145,10/11/2019,80,1
002145,10/11/2019,2.63,2
000620,1/4/2019,64.52,1
000620,1/4/2019,7.17,2
000620,1/18/2019,87.38,1
000620,1/18/2019,0.87,2
000620,2/1/2019,120,1
000620,2/1/2019,13.02,2
000620,2/15/2019,80,1
000620,2/15/2019,7.77,2
000620,3/1/2019,88,1
000620,3/1/2019,9.07,2
000620,3/15/2019,79.55,1
000620,3/15/2019,0,2
000620,3/29/2019,80,1
000620,3/29/2019,3.07,2
000620,4/12/2019,80,1
000620,4/12/2019,7.67,2
000620,4/26/2019,78.53,1
000620,4/26/2019,5.72,2
000620,5/10/2019,80,1
000620,5/10/2019,4.35,2
000620,5/24/2019,80,1
000620,5/24/2019,2.83,2
000620,6/7/2019,212.71,1
000620,6/7/2019,0,2
002228,1/4/2019,57.62,1
002228,1/4/2019,0.02,2
002228,1/18/2019,73.92,1
002228,1/18/2019,2.22,2
002228,2/1/2019,75.02,1
002228,2/1/2019,0.2,2
002228,2/15/2019,68.07,1
002228,2/15/2019,0,2
002228,3/1/2019,76.87,1
002228,3/1/2019,0,2
002228,3/15/2019,80,1
002228,3/15/2019,13.07,2
002228,3/29/2019,77.05,1
002228,3/29/2019,0,2
002228,4/12/2019,80,1
002228,4/12/2019,6.17,2
002228,4/26/2019,79.52,1
002228,4/26/2019,2.67,2
002228,5/10/2019,43.75,1
002228,5/10/2019,0,2
002228,5/24/2019,76.98,1
002228,5/24/2019,1.4,2
002228,6/7/2019,70.12,1
002228,6/7/2019,0,2
002228,6/21/2019,60.63,1
002228,6/21/2019,0,2
002228,7/5/2019,72.42,1
002228,7/5/2019,0,2
002228,7/19/2019,53.83,1
002228,7/19/2019,0,2
002228,8/2/2019,76.33,1
002228,8/2/2019,0,2
002228,8/16/2019,71.58,1
002228,8/16/2019,0,2
002228,8/30/2019,75.7,1
002228,8/30/2019,0,2
002228,9/13/2019,68.67,1
002228,9/13/2019,0,2
002228,9/27/2019,71.23,1
002228,9/27/2019,0,2
002228,10/11/2019,71.2,1
002228,10/11/2019,1.08,2
100045,1/4/2019,56,1
100045,1/4/2019,0,2
100045,1/18/2019,72,1
100045,1/18/2019,0,2
100045,2/1/2019,80,1
100045,2/1/2019,0,2
100045,2/15/2019,80,1
100045,2/15/2019,0,2
100045,3/1/2019,80,1
100045,3/1/2019,0,2
100045,3/15/2019,80,1
100045,3/15/2019,0,2
100045,3/29/2019,80,1
100045,3/29/2019,0,2
100045,4/12/2019,80,1
100045,4/12/2019,0,2
100045,4/26/2019,80,1
100045,4/26/2019,0,2
100045,5/10/2019,80,1
100045,5/10/2019,0,2
100045,5/24/2019,80,1
100045,5/24/2019,0,2
100045,6/7/2019,80,1
100045,6/7/2019,0,2
100045,6/21/2019,80,1
100045,6/21/2019,0,2
100045,7/5/2019,80,1
100045,7/5/2019,0,2
100045,7/19/2019,80,1
100045,7/19/2019,0,2
100045,8/2/2019,80,1
100045,8/2/2019,0,2
100045,8/16/2019,80,1
100045,8/16/2019,0,2
100045,8/30/2019,80,1
100045,8/30/2019,0,2
100045,9/13/2019,80,1
100045,9/13/2019,0,2
100045,9/27/2019,80,1
100045,9/27/2019,0,2
100045,10/11/2019,80,1
100045,10/11/2019,0,2
002370,5/24/2019,15.28,1
002370,5/24/2019,0,2
002370,6/7/2019,72.38,1
002370,6/7/2019,0,2
002370,6/21/2019,80,1
002370,6/21/2019,0.97,2
002370,7/5/2019,80,1
002370,7/5/2019,1.07,2
002370,7/19/2019,77.35,1
002370,7/19/2019,0.35,2
002370,8/2/2019,79.35,1
002370,8/2/2019,0,2
002370,8/16/2019,79.58,1
002370,8/16/2019,0.37,2
002370,8/30/2019,78.48,1
002370,8/30/2019,0,2
002370,9/13/2019,77.1,1
002370,9/13/2019,0,2
002370,9/27/2019,80,1
002370,9/27/2019,1.2,2
002370,10/11/2019,75.55,1
002370,10/11/2019,0,2
002376,6/7/2019,64.65,1
002376,6/7/2019,0,2
002376,6/21/2019,80,1
002376,6/21/2019,1.83,2
002376,7/5/2019,79.9,1
002376,7/5/2019,0.73,2
002376,7/19/2019,79.35,1
002376,7/19/2019,0.98,2
002376,8/2/2019,59.98,1
002376,8/2/2019,0,2
002376,8/16/2019,79.15,1
002376,8/16/2019,0.38,2
002376,8/30/2019,79.52,1
002376,8/30/2019,0.2,2
002376,9/13/2019,79.98,1
002376,9/13/2019,0.78,2
002376,9/27/2019,56.15,1
002376,9/27/2019,0,2
002376,10/11/2019,79.7,1
002376,10/11/2019,0,2
000785,1/4/2019,68,1
000785,1/4/2019,0,2
000785,1/18/2019,72,1
000785,1/18/2019,0,2
000785,2/1/2019,80,1
000785,2/1/2019,0,2
000785,2/15/2019,80,1
000785,2/15/2019,0,2
000785,3/1/2019,80,1
000785,3/1/2019,0,2
000785,3/15/2019,80,1
000785,3/15/2019,0,2
000785,3/29/2019,80,1
000785,3/29/2019,0,2
000785,4/12/2019,80,1
000785,4/12/2019,0,2
000785,4/26/2019,80,1
000785,4/26/2019,0,2
000785,5/10/2019,80,1
000785,5/10/2019,0,2
000785,5/24/2019,80,1
000785,5/24/2019,0,2
000785,6/7/2019,80,1
000785,6/7/2019,0,2
000785,6/21/2019,80,1
000785,6/21/2019,0,2
000785,7/5/2019,80,1
000785,7/5/2019,0,2
000785,7/19/2019,80,1
000785,7/19/2019,0,2
000785,8/2/2019,80,1
000785,8/2/2019,0,2
000785,8/16/2019,80,1
000785,8/16/2019,0,2
000785,8/30/2019,80,1
000785,8/30/2019,0,2
000785,9/13/2019,80,1
000785,9/13/2019,0,2
000785,9/27/2019,80,1
000785,9/27/2019,0,2
000785,10/11/2019,120,1
000785,10/11/2019,0,2
000121,1/4/2019,52,1
000121,1/4/2019,0,2
000121,1/18/2019,80,1
000121,1/18/2019,0,2
000121,2/1/2019,80,1
000121,2/1/2019,0,2
000121,2/15/2019,80,1
000121,2/15/2019,0,2
000121,3/1/2019,80,1
000121,3/1/2019,0,2
000121,3/15/2019,80,1
000121,3/15/2019,0,2
000121,3/29/2019,80,1
000121,3/29/2019,0,2
000121,4/12/2019,80,1
000121,4/12/2019,0,2
000121,4/26/2019,80,1
000121,4/26/2019,0,2
000121,5/10/2019,80,1
000121,5/10/2019,0,2
000121,5/24/2019,80,1
000121,5/24/2019,0,2
000121,6/7/2019,80,1
000121,6/7/2019,0,2
000121,6/21/2019,80,1
000121,6/21/2019,0,2
000121,7/5/2019,80,1
000121,7/5/2019,0,2
000121,7/19/2019,80,1
000121,7/19/2019,0,2
000121,8/2/2019,80,1
000121,8/2/2019,0,2
000121,8/16/2019,80,1
000121,8/16/2019,0,2
000121,8/30/2019,80,1
000121,8/30/2019,0,2
000121,9/13/2019,80,1
000121,9/13/2019,0,2
000121,9/27/2019,80,1
000121,9/27/2019,0,2
000121,10/11/2019,80,1
000121,10/11/2019,0,2
000720,8/30/2019,80,1
000720,8/30/2019,0,2
000720,9/13/2019,80,1
000720,9/13/2019,0,2
000720,9/27/2019,80,1
000720,9/27/2019,0,2
000720,10/11/2019,80,1
000720,10/11/2019,0,2
100028,1/4/2019,36,1
100028,1/4/2019,0,2
100028,1/18/2019,28,1
100028,1/18/2019,0,2
100028,2/1/2019,56,1
100028,2/1/2019,0,2
100028,2/15/2019,56,1
100028,2/15/2019,0,2
100028,3/1/2019,56,1
100028,3/1/2019,0,2
100028,3/15/2019,56,1
100028,3/15/2019,0,2
100028,3/29/2019,56,1
100028,3/29/2019,0,2
100028,4/12/2019,202.04,1
100028,4/12/2019,0,2
100028,4/26/2019,0,1
100028,4/26/2019,0,2
000479,1/4/2019,64,1
000479,1/4/2019,0,2
000479,1/18/2019,72,1
000479,1/18/2019,0,2
000479,2/1/2019,104,1
000479,2/1/2019,0,2
000479,2/15/2019,80,1
000479,2/15/2019,0,2
000479,3/1/2019,80,1
000479,3/1/2019,0,2
000479,3/15/2019,80,1
000479,3/15/2019,0,2
000479,3/29/2019,80,1
000479,3/29/2019,0,2
000479,4/12/2019,80,1
000479,4/12/2019,0,2
000479,4/26/2019,80,1
000479,4/26/2019,0,2
000479,5/10/2019,80,1
000479,5/10/2019,0,2
000479,5/24/2019,80,1
000479,5/24/2019,0,2
000479,6/7/2019,80,1
000479,6/7/2019,0,2
000479,6/21/2019,80,1
000479,6/21/2019,0,2
000479,7/5/2019,80,1
000479,7/5/2019,0,2
000479,7/19/2019,80,1
000479,7/19/2019,0,2
000479,8/2/2019,80,1
000479,8/2/2019,0,2
000479,8/16/2019,80,1
000479,8/16/2019,0,2
000479,8/30/2019,80,1
000479,8/30/2019,0,2
000479,9/13/2019,80,1
000479,9/13/2019,0,2
000479,9/27/2019,80,1
000479,9/27/2019,0,2
000479,10/11/2019,80,1
000479,10/11/2019,0,2
000981,1/4/2019,69.97,1
000981,1/4/2019,2.92,2
001869,1/4/2019,56.28,1
001869,1/4/2019,14.63,2
001869,1/18/2019,82.57,1
001869,1/18/2019,2.83,2
001869,2/1/2019,80,1
001869,2/1/2019,7.75,2
001869,2/15/2019,80,1
001869,2/15/2019,11.55,2
001869,3/1/2019,88,1
001869,3/1/2019,13.5,2
001869,3/15/2019,80,1
001869,3/15/2019,14.45,2
001869,3/29/2019,80,1
001869,3/29/2019,0,2
001869,4/12/2019,80,1
001869,4/12/2019,0.02,2
001869,4/26/2019,80,1
001869,4/26/2019,7.65,2
001869,5/10/2019,80,1
001869,5/10/2019,10.73,2
001869,5/24/2019,80,1
001869,5/24/2019,19.78,2
001869,6/7/2019,86.83,1
001869,6/7/2019,6.23,2
001869,6/21/2019,80,1
001869,6/21/2019,20.62,2
001869,7/5/2019,80,1
001869,7/5/2019,12.83,2
001869,7/19/2019,86.67,1
001869,7/19/2019,8.5,2
001869,8/2/2019,79.45,1
001869,8/2/2019,5.33,2
001869,8/16/2019,88.34,1
001869,8/16/2019,0,2
001991,1/4/2019,55.82,1
001991,1/4/2019,0,2
001991,1/18/2019,75.6,1
001991,1/18/2019,0,2
001991,2/1/2019,56.07,1
001991,2/1/2019,0,2
001991,2/15/2019,52.95,1
001991,2/15/2019,0,2
001991,3/1/2019,68.47,1
001991,3/1/2019,0,2
001991,3/15/2019,70.82,1
001991,3/15/2019,0.6,2
001991,3/29/2019,71.82,1
001991,3/29/2019,0,2
001991,4/12/2019,66.23,1
001991,4/12/2019,0,2
001991,4/26/2019,62.08,1
001991,4/26/2019,0,2
001991,5/10/2019,77.97,1
001991,5/10/2019,0,2
001991,5/24/2019,71.43,1
001991,5/24/2019,0,2
001991,6/7/2019,69.33,1
001991,6/7/2019,0,2
001991,6/21/2019,76.77,1
001991,6/21/2019,0,2
001991,7/5/2019,75.77,1
001991,7/5/2019,0,2
001991,7/19/2019,79.87,1
001991,7/19/2019,0.23,2
001991,8/2/2019,80,1
001991,8/2/2019,1.77,2
001991,8/16/2019,80,1
001991,8/16/2019,7.52,2
001991,8/30/2019,77.88,1
001991,8/30/2019,3.32,2
001150,1/4/2019,58.82,1
001150,1/4/2019,17.65,2
001150,1/18/2019,80,1
001150,1/18/2019,6.2,2
001150,2/1/2019,80,1
001150,2/1/2019,7.18,2
001150,2/15/2019,80,1
001150,2/15/2019,12.7,2
001150,3/1/2019,88,1
001150,3/1/2019,6.53,2
001150,3/15/2019,80,1
001150,3/15/2019,13.73,2
001150,3/29/2019,80,1
001150,3/29/2019,15.7,2
001150,4/12/2019,80,1
001150,4/12/2019,14.82,2
001150,4/26/2019,80,1
001150,4/26/2019,13.05,2
001150,5/10/2019,80,1
001150,5/10/2019,13.03,2
001150,5/24/2019,80,1
001150,5/24/2019,11.57,2
001150,6/7/2019,85.06,1
001150,6/7/2019,0,2
001150,6/21/2019,80,1
001150,6/21/2019,13.87,2
001150,7/5/2019,80,1
001150,7/5/2019,13.27,2
001150,7/19/2019,85.24,1
001150,7/19/2019,0,2
001150,8/2/2019,88,1
001150,8/2/2019,10.4,2
001150,8/16/2019,80,1
001150,8/16/2019,17.65,2
001150,8/30/2019,80,1
001150,8/30/2019,6.63,2
002245,9/27/2019,80,1
002245,9/27/2019,19.62,2
002245,10/11/2019,80,1
002245,10/11/2019,13.13,2
001959,1/4/2019,30.88,1
001959,1/4/2019,0,2
001959,1/18/2019,88,1
001959,1/18/2019,18.48,2
001959,2/1/2019,80,1
001959,2/1/2019,13.58,2
001959,2/15/2019,120,1
001959,2/15/2019,15.1,2
001959,3/1/2019,88,1
001959,3/1/2019,10.48,2
001959,3/15/2019,76.85,1
001959,3/15/2019,2.72,2
001959,3/29/2019,80,1
001959,3/29/2019,35.55,2
001959,4/12/2019,80,1
001959,4/12/2019,37.85,2
001959,4/26/2019,80,1
001959,4/26/2019,37.17,2
001959,5/10/2019,80,1
001959,5/10/2019,35.25,2
001959,5/24/2019,80,1
001959,5/24/2019,44.02,2
001959,6/7/2019,88,1
001959,6/7/2019,21.88,2
001959,6/21/2019,80,1
001959,6/21/2019,38.37,2
001959,7/5/2019,80,1
001959,7/5/2019,39.9,2
001959,7/19/2019,88,1
001959,7/19/2019,27.47,2
001959,8/2/2019,80,1
001959,8/2/2019,28.98,2
001959,8/16/2019,80,1
001959,8/16/2019,25.47,2
001959,8/30/2019,80,1
001959,8/30/2019,8.63,2
001959,9/13/2019,88,1
001959,9/13/2019,25.2,2
001959,9/27/2019,80,1
001959,9/27/2019,26.22,2
001959,10/11/2019,80,1
001959,10/11/2019,34.32,2
002314,8/30/2019,69.5,1
002314,8/30/2019,1.12,2
002314,9/13/2019,82.48,1
002314,9/13/2019,0.13,2
002314,9/27/2019,50.1,1
002314,9/27/2019,0,2
002314,10/11/2019,18.08,1
002314,10/11/2019,0,2
002117,1/4/2019,72.93,1
002117,1/4/2019,11.57,2
002117,1/18/2019,88,1
002117,1/18/2019,23.47,2
002117,2/1/2019,80,1
002117,2/1/2019,14.23,2
002117,2/15/2019,80,1
002117,2/15/2019,3.17,2
002117,3/1/2019,83.83,1
002117,3/1/2019,4.05,2
002117,3/15/2019,80,1
002117,3/15/2019,13.5,2
002117,3/29/2019,80,1
002117,3/29/2019,6.02,2
002117,4/12/2019,73.17,1
002117,4/12/2019,4.17,2
002117,4/26/2019,75.77,1
002117,4/26/2019,0,2
002117,5/10/2019,80,1
002117,5/10/2019,0.25,2
002117,5/24/2019,74.92,1
002117,5/24/2019,9.32,2
002117,6/7/2019,82.08,1
002117,6/7/2019,4.03,2
002117,6/21/2019,80,1
002117,6/21/2019,6.32,2
002117,7/5/2019,80,1
002117,7/5/2019,4.62,2
002117,7/19/2019,71.93,1
002117,7/19/2019,0,2
002117,8/2/2019,76.48,1
002117,8/2/2019,0,2
002117,8/16/2019,80,1
002117,8/16/2019,8.3,2
002117,8/30/2019,80,1
002117,8/30/2019,24.22,2
002117,9/13/2019,82.42,1
002117,9/13/2019,14.03,2
001941,1/4/2019,70.52,1
001941,1/4/2019,1.6,2
001941,1/18/2019,80,1
001941,1/18/2019,0.22,2
001941,2/1/2019,91.89,1
001941,2/1/2019,0.82,2
001941,2/15/2019,80,1
001941,2/15/2019,2.07,2
001941,3/1/2019,88,1
001941,3/1/2019,1.27,2
001941,3/15/2019,80,1
001941,3/15/2019,4.27,2
001941,3/29/2019,80,1
001941,3/29/2019,5.5,2
001941,4/12/2019,80,1
001941,4/12/2019,1.3,2
001941,4/26/2019,79.5,1
001941,4/26/2019,3.92,2
001941,5/10/2019,80,1
001941,5/10/2019,3.52,2
001941,5/24/2019,80,1
001941,5/24/2019,11.73,2
001941,6/7/2019,83,1
001941,6/7/2019,3.75,2
001941,6/21/2019,80,1
001941,6/21/2019,7.17,2
001941,7/5/2019,80,1
001941,7/5/2019,7.05,2
001941,7/19/2019,82.73,1
001941,7/19/2019,0,2
001941,8/2/2019,80,1
001941,8/2/2019,3.92,2
001941,8/16/2019,80,1
001941,8/16/2019,7.13,2
001941,8/30/2019,80,1
001941,8/30/2019,6.15,2
001941,9/13/2019,82.92,1
001941,9/13/2019,3.17,2
001941,9/27/2019,80,1
001941,9/27/2019,6.02,2
001941,10/11/2019,80,1
001941,10/11/2019,3.12,2
001599,1/4/2019,61.17,1
001599,1/4/2019,0,2
001599,1/18/2019,80,1
001599,1/18/2019,3.02,2
001599,2/1/2019,80,1
001599,2/1/2019,0,2
001599,2/15/2019,80,1
001599,2/15/2019,0,2
001599,3/1/2019,88,1
001599,3/1/2019,3.45,2
001599,3/15/2019,80,1
001599,3/15/2019,6.32,2
001599,3/29/2019,80,1
001599,3/29/2019,0,2
001599,4/12/2019,80,1
001599,4/12/2019,10.87,2
001599,4/26/2019,80,1
001599,4/26/2019,7.48,2
001599,5/10/2019,80,1
001599,5/10/2019,8.82,2
001599,5/24/2019,80,1
001599,5/24/2019,11.23,2
001599,6/7/2019,83.68,1
001599,6/7/2019,3.43,2
001599,6/21/2019,80,1
001599,6/21/2019,0,2
001599,7/5/2019,80,1
001599,7/5/2019,7.35,2
001599,7/19/2019,83.43,1
001599,7/19/2019,7.02,2
001599,8/2/2019,80,1
001599,8/2/2019,3.12,2
001599,8/16/2019,80,1
001599,8/16/2019,3.27,2
001599,8/30/2019,80,1
001599,8/30/2019,9.52,2
001599,9/13/2019,81.42,1
001599,9/13/2019,3.62,2
001599,9/27/2019,74.93,1
001599,9/27/2019,3.33,2
001599,10/11/2019,80,1
001599,10/11/2019,2.73,2
001830,1/4/2019,56.75,1
001830,1/4/2019,2.83,2
001830,1/18/2019,81.22,1
001830,1/18/2019,0.78,2
001830,2/1/2019,80,1
001830,2/1/2019,1.4,2
001830,2/15/2019,80,1
001830,2/15/2019,2.45,2
001830,3/1/2019,72.83,1
001830,3/1/2019,0,2
001830,3/15/2019,48.52,1
001830,3/15/2019,0.95,2
001830,3/29/2019,74.08,1
001830,3/29/2019,0.92,2
001830,4/12/2019,78.83,1
001830,4/12/2019,1.03,2
001830,4/26/2019,44.63,1
001830,4/26/2019,0,2
001830,5/10/2019,80,1
001830,5/10/2019,2.8,2
001830,5/24/2019,80,1
001830,5/24/2019,8.18,2
001830,6/7/2019,82.1,1
001830,6/7/2019,4.13,2
001830,6/21/2019,70.88,1
001830,6/21/2019,0,2
001830,7/5/2019,80,1
001830,7/5/2019,6.2,2
001830,7/19/2019,68.18,1
001830,7/19/2019,0,2
001830,8/2/2019,73.45,1
